date,month,year,job_posting_group,department,job_no,status,description,customer,cvr,customer_zip,address,zip,responsible,end_date,sales_estimate_revenue,production_estimate_revenue,final_estimate_revenue,sales_estimate_costs,production_estimate_costs,final_estimate_costs,sales_estimate_contribution,production_estimate_contribution,final_estimate_contribution,budget_revenue,budget_costs,budget_contribution,revenue,costs,costs_of_labor,costs_of_materials,other_costs,contribution_margin,contribution,estimated_revenue,estimated_contribution,billable_hours_qty,billable_rate_dep,illness_rate_dep,long_term_illness_rate_dep,internal_rate_dep,long_term_illness_share_dep
2023-07-01,07,2023,FASTPRIS,515,S283198,wip,Irmabyen 1,122386,30517628,2600,Fjeldhammervej 2610 Rødovre,2610,6170,2023-06-01,17.952656,24.135916,25.771722,-15.18464,-20.353442,-21.748016,2.768016,3.782474,4.023706,12.856885,-10.87636,1.980525,0.0,-0.0112523,-0.0048124,-0.0008673999999999999,-0.0055725,,-0.0112523,0.013301267085679296,0.0020489670856792958,15.5,9.26174e-07,7.1793e-08,3.9014e-08,1.88e-10,0.543428
2023-08-01,08,2023,FASTPRIS,515,S283198,wip,Irmabyen 1,122386,30517628,2600,Fjeldhammervej 2610 Rødovre,2610,6170,2023-06-01,8.976328,12.067958,12.856885,-7.59232,-10.176721,-10.87636,1.384008,1.891237,1.980525,12.856885,-10.87636,1.980525,0.0,0.27616163,0.0,0.27058913,0.0055725,,0.27616163,-0.32644877931147803,-0.050287149311478006,0.0,9.25087e-07,5.9386e-08,2.6353e-08,2.62e-09,0.443767
2023-09-01,09,2023,FASTPRIS,515,S283198,wip,Irmabyen 1,122386,30517628,2600,Fjeldhammervej 2610 Rødovre,2610,6170,2023-06-01,8.976328,12.067958,12.856885,-7.59232,-10.176721,-10.87636,1.384008,1.891237,1.980525,12.856885,-10.87636,1.980525,0.0,-0.00982567,-0.00779196,0.0,-0.00203371,,-0.00982567,0.011614857492756724,0.001789187492756724,22.0,8.96107e-07,7.3538e-08,3.4498e-08,5.393e-09,0.469123
2021-04-01,04,2021,FASTPRIS,515,S283199,wip,Elf,111736,30083741,2600,Knud Højgaardsvej 2 2860 Søborg,2860,6170,2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3784583,-8.546034,-0.16757570000000002,1.395644,-0.04451296,-0.08024711999999999,0.050028449999999995,-0.014294290000000001,9.68105e-07,1.35113104,0.0436401568627451,-0.000872803137254902,407.5,9.40982e-07,5.1497e-08,1.4292e-08,3.5599999999999996e-10,0.277546
2021-05-01,05,2021,FASTPRIS,515,S283199,wip,Elf,111736,30083741,2600,Knud Højgaardsvej 2 2860 Søborg,2860,6170,2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3784583,-8.546034,-0.16757570000000002,1.2557103,-0.59467083,-0.16994514000000002,-0.11511755,-0.30960814000000003,5.264259999999999e-07,0.66103947,0.5830106176470587,-0.011660212352941176,622.75,9.32032e-07,5.8208e-08,1.7591e-08,6.970000000000001e-10,0.302216
2021-06-01,06,2021,FASTPRIS,515,S283199,wip,Elf,111736,30083741,2600,Knud Højgaardsvej 2 2860 Søborg,2860,6170,2021-11-01,7.394648,7.394648,7.572248,-6.184658,-6.184658,-6.291218,1.20999,1.20999,1.28103,8.3784583,-8.546034,-0.16757570000000002,0.3122895,-0.47909681,-0.27151263,0.027579689999999997,-0.23516387,-5.34143e-07,-0.16680731,0.4697027549019608,-0.009394055098039216,1030.5,9.43849e-07,4.5662e-08,1.01e-08,2.6840000000000002e-09,0.221201
2021-07-01,07,2021,FASTPRIS,515,S283199,wip,Elf,111736,30083741,2600,Knud Højgaardsvej 2 2860 Søborg,2860,6170,2021-11-01,7.394648,7.394648,7.572248,-6.184658,-6.184658,-6.291218,1.20999,1.20999,1.28103,8.3784583,-8.546034,-0.16757570000000002,0.8686676999999999,-1.56493849,-0.20344181,-0.85687698,-0.5046197,-8.01538e-07,-0.69627079,1.5342534215686274,-0.03068506843137255,742.5,9.52035e-07,4.6385999999999996e-08,1.7621000000000003e-08,1.9000000000000002e-10,0.379876
2021-08-01,08,2021,FASTPRIS,515,S283199,wip,Elf,111736,30083741,2600,Knud Højgaardsvej 2 2860 Søborg,2860,6170,2021-11-01,7.394648,7.394648,7.572248,-6.184658,-6.184658,-6.291218,1.20999,1.20999,1.28103,8.3784583,-8.546034,-0.16757570000000002,1.1942566000000001,-0.87209434,-0.40571676,-0.8532934,0.38691582,2.6975900000000003e-07,0.32216226000000003,0.8549944509803922,-0.017099889019607843,1371.5,9.4763e-07,4.6788e-08,1.1079999999999999e-08,5.22e-10,0.236823
2021-09-01,09,2021,FASTPRIS,515,S283199,wip,Elf,111736,30083741,2600,Knud Højgaardsvej 2 2860 Søborg,2860,6170,2021-11-01,7.394648,7.394648,7.572248,-6.184658,-6.184658,-6.291218,1.20999,1.20999,1.28103,8.3784583,-8.546034,-0.16757570000000002,0.6519087,-1.1272043,-0.31725054999999996,-0.88072128,0.07076753,-7.29083e-07,-0.4752956,1.1051022549019607,-0.022102045098039216,1091.0,9.323909999999999e-07,5.9204e-08,2.0349e-08,2.6220000000000003e-09,0.343718
2021-10-01,10,2021,FASTPRIS,515,S283199,wip,Elf,111736,30083741,2600,Knud Højgaardsvej 2 2860 Søborg,2860,6170,2021-11-01,7.394648,7.8496129,8.603222,-6.184658,-6.291218,-7.149276,1.20999,1.5583949,1.453946,8.3784583,-8.546034,-0.16757570000000002,0.7777530500000001,-1.7671034099999998,-0.32511884,-1.52232622,0.08034165,-1.272062e-06,-0.98935036,1.7324543235294119,-0.03464908647058823,1016.0,9.274670000000001e-07,5.6078e-08,1.8803e-08,3.0200000000000004e-10,0.335302
2021-11-01,11,2021,FASTPRIS,515,S283199,wip,Elf,111736,30083741,2600,Knud Højgaardsvej 2 2860 Søborg,2860,6170,2021-11-01,7.394648,7.8496129,8.603222,-6.184658,-6.291218,-7.149276,1.20999,1.5583949,1.453946,8.3784583,-8.546034,-0.16757570000000002,0.57814877,-0.26743789,-0.45873273,0.29049995,-0.09920511,5.37423e-07,0.31071088,0.26219400980392155,-0.0052438801960784315,1534.25,9.089709999999999e-07,7.7696e-08,2.0645e-08,4.255e-09,0.265715
2021-12-01,12,2021,FASTPRIS,515,S283199,wip,Elf,111736,30083741,2600,Knud Højgaardsvej 2 2860 Søborg,2860,6170,2021-11-01,7.394648,7.8496129,8.603222,-6.184658,-6.291218,-7.149276,1.20999,1.5583949,1.453946,8.3784583,-8.546034,-0.16757570000000002,0.0910065,-0.36156616999999996,-0.17626234,-0.19968474,0.01438091,-2.97297e-06,-0.27055967,0.35447663725490197,-0.00708953274509804,589.5,8.793330000000001e-07,1.03895e-07,2.3958e-08,5.1120000000000005e-09,0.230601
2022-01-01,01,2022,FASTPRIS,515,S283199,wip,Elf,111736,30083741,2600,Knud Højgaardsvej 2 2860 Søborg,2860,6170,2021-11-01,7.394648,7.8496129,8.603222,-6.184658,-6.291218,-7.149276,1.20999,1.5583949,1.453946,8.3784583,-8.546034,-0.16757570000000002,0.0,-0.32567672,-0.02860777,-0.26179395,-0.035275,,-0.32567672,0.31929090196078436,-0.006385818039215687,92.0,8.60753e-07,1.2030200000000001e-07,2.2337e-08,4.2490000000000005e-09,0.185681
2022-02-01,02,2022,FASTPRIS,515,S283199,wip,Elf,111736,30083741,2600,Knud Højgaardsvej 2 2860 Søborg,2860,6170,2021-11-01,7.394648,7.8496129,8.603222,-6.184658,-6.291218,-7.149276,1.20999,1.5583949,1.453946,8.3784583,-8.546034,-0.16757570000000002,0.0,-0.11974633999999999,-0.013664540000000001,-0.45599665,0.34991485,,-0.11974633999999999,0.11739837254901961,-0.002347967450980392,57.0,9.30389e-07,6.188e-08,9.627e-09,4.9e-10,0.155578
2022-03-01,03,2022,FASTPRIS,515,S283199,wip,Elf,111736,30083741,2600,Knud Højgaardsvej 2 2860 Søborg,2860,6170,2021-11-01,7.394648,7.8496129,8.603222,-6.184658,-6.291218,-7.149276,1.20999,1.5583949,1.453946,8.3784583,-8.546034,-0.16757570000000002,0.0,-0.15606047,0.0,-0.26125,0.10518953,,-0.15606047,0.15300046078431373,-0.0030600092156862746,0.0,9.3696e-07,4.8008e-08,7.843e-09,2.277e-09,0.163372
2022-04-01,04,2022,FASTPRIS,515,S283199,wip,Elf,111736,30083741,2600,Knud Højgaardsvej 2 2860 Søborg,2860,6170,2021-11-01,7.394648,7.8496129,8.603222,-6.184658,-6.291218,-7.149276,1.20999,1.5583949,1.453946,8.3784583,-8.546034,-0.16757570000000002,0.0,-0.0392546,0.0,-0.13346267,0.09420807,,-0.0392546,0.038484901960784315,-0.0007696980392156863,0.0,9.24349e-07,5.2373999999999996e-08,9.674999999999999e-09,5.847e-09,0.184727
2022-05-01,05,2022,FASTPRIS,515,S283199,wip,Elf,111736,30083741,2600,Knud Højgaardsvej 2 2860 Søborg,2860,6170,2021-11-01,7.394648,7.8496129,8.603222,-6.184658,-6.291218,-7.149276,1.20999,1.5583949,1.453946,8.3784583,-8.546034,-0.16757570000000002,0.34061934000000005,0.0795462,0.0,0.12225605,-0.04270985,1.233534e-06,0.42016554,-0.0779864705882353,0.0015597294117647058,0.0,9.09301e-07,5.9565e-08,9.964e-09,4.272e-09,0.16729
2022-06-01,06,2022,FASTPRIS,515,S283199,wip,Elf,111736,30083741,2600,Knud Højgaardsvej 2 2860 Søborg,2860,6170,2021-11-01,7.394648,7.8496129,8.603222,-6.184658,-6.291218,-7.149276,1.20999,1.5583949,1.453946,8.3784583,-8.546034,-0.16757570000000002,0.0,-0.00047596,-0.00047596,0.0,0.0,,-0.00047596,0.00046662745098039214,-9.33254901960785e-06,2.0,9.5175e-07,3.9315000000000005e-08,1.6709e-08,1.692e-09,0.425
2022-07-01,07,2022,FASTPRIS,515,S283199,wip,Elf,111736,30083741,2600,Knud Højgaardsvej 2 2860 Søborg,2860,6170,2021-11-01,7.394648,7.8496129,8.603222,-6.184658,-6.291218,-7.149276,1.20999,1.5583949,1.453946,8.3784583,-8.546034,-0.16757570000000002,0.0,-0.0030243,0.0,-0.039354599999999997,0.0363303,,-0.0030243,0.002965,-5.93e-05,0.0,9.60262e-07,3.9582e-08,0.0,0.0,0.0
2022-08-01,08,2022,FASTPRIS,515,S283199,wip,Elf,111736,30083741,2600,Knud Højgaardsvej 2 2860 Søborg,2860,6170,2021-11-01,7.394648,7.8496129,8.603222,-6.184658,-6.291218,-7.149276,1.20999,1.5583949,1.453946,8.3784583,-8.546034,-0.16757570000000002,0.0,0.0,0.0,-0.0029243000000000003,0.0029243000000000003,,0.0,0.0,0.0,0.0,9.61627e-07,3.0379e-08,0.0,4.4000000000000005e-09,0.0
2022-10-01,10,2022,FASTPRIS,515,S283199,wip,Elf,111736,30083741,2600,Knud Højgaardsvej 2 2860 Søborg,2860,6170,2021-11-01,7.394648,7.8496129,8.603222,-6.184658,-6.291218,-7.149276,1.20999,1.5583949,1.453946,8.3784583,-8.546034,-0.16757570000000002,0.0,0.12356949,-0.0005041000000000001,-0.00938908,0.13346267,,0.12356949,-0.12114655882352941,0.0024229311764705883,2.0,9.32252e-07,4.6968999999999995e-08,9.501e-09,8.188e-09,0.202295
2022-11-01,11,2022,FASTPRIS,515,S283199,wip,Elf,111736,30083741,2600,Knud Højgaardsvej 2 2860 Søborg,2860,6170,2021-11-01,7.394648,7.8496129,8.603222,-6.184658,-6.291218,-7.149276,1.20999,1.5583949,1.453946,8.3784583,-8.546034,-0.16757570000000002,0.0,0.00155028,-0.007399729999999999,0.14241267999999999,-0.13346267,,0.00155028,-0.0015198823529411767,3.039764705882353e-05,23.25,9.04458e-07,5.4641e-08,1.8667e-08,1.2030000000000001e-08,0.341626
2022-12-01,12,2022,FASTPRIS,515,S283199,wip,Elf,111736,30083741,2600,Knud Højgaardsvej 2 2860 Søborg,2860,6170,2021-11-01,7.394648,7.8496129,8.603222,-6.184658,-6.291218,-7.149276,1.20999,1.5583949,1.453946,8.3784583,-8.546034,-0.16757570000000002,0.0,-0.10333192999999999,0.0,-0.0091476,-0.09418433,,-0.10333192999999999,0.10130581372549019,-0.002026116274509804,0.0,9.03212e-07,6.6842e-08,1.8058000000000002e-08,6.745e-09,0.270167
2023-02-01,02,2023,FASTPRIS,515,S283199,wip,Elf,111736,30083741,2600,Knud Højgaardsvej 2 2860 Søborg,2860,6170,2021-11-01,7.394648,7.8496129,8.603222,-6.184658,-6.291218,-7.149276,1.20999,1.5583949,1.453946,8.3784583,-8.546034,-0.16757570000000002,0.0,-0.00048675,-0.00048675,0.0,0.0,,-0.00048675,0.00047720588235294117,-9.54411764705883e-06,1.5,8.99547e-07,7.815999999999999e-08,2.3009e-08,1.4078e-08,0.294389
2023-05-01,05,2023,FASTPRIS,515,S283199,wip,Elf,111736,30083741,2600,Knud Højgaardsvej 2 2860 Søborg,2860,6170,2021-11-01,7.394648,7.8496129,8.603222,-6.184658,-6.291218,-7.149276,1.20999,1.5583949,1.453946,8.3784583,-8.546034,-0.16757570000000002,0.0,0.0581664,0.0,-0.0417366,0.099903,,0.0581664,-0.057025882352941176,0.0011405176470588236,0.0,9.51569e-07,3.3264e-08,8.513e-09,3.077e-09,0.255924
2023-06-01,06,2023,FASTPRIS,515,S283199,wip,Elf,111736,30083741,2600,Knud Højgaardsvej 2 2860 Søborg,2860,6170,2021-11-01,7.394648,7.8496129,8.603222,-6.184658,-6.291218,-7.149276,1.20999,1.5583949,1.453946,8.3784583,-8.546034,-0.16757570000000002,0.0,-0.045,0.0,0.0,-0.045,,-0.045,0.04411764705882353,-0.0008823529411764706,0.0,9.49639e-07,3.9329e-08,9.343000000000001e-09,2.1380000000000003e-09,0.237573
2021-06-01,06,2021,FASTPRIS,515,S283200,wip,Køge Apotek & Varemodtagelse TE04,207501,10798590,2630,Lykkebækvej 1 4600 Køge,4600,9102,2022-03-01,7.732222,7.732222,7.732222,-6.746995,-6.746995,-6.746995,0.985227,0.985227,0.985227,8.848183,-10.049204,-1.201021,0.0,-0.00183173,0.0,-0.00183173,0.0,,-0.00183173,0.0016128131889805376,-0.00021891681101946227,0.0,9.43849e-07,4.5662e-08,1.01e-08,2.6840000000000002e-09,0.221201
2021-07-01,07,2021,FASTPRIS,515,S283200,wip,Køge Apotek & Varemodtagelse TE04,207501,10798590,2630,Lykkebækvej 1 4600 Køge,4600,9102,2022-03-01,7.732222,7.732222,7.732222,-6.746995,-6.746995,-6.746995,0.985227,0.985227,0.985227,8.848183,-10.049204,-1.201021,0.15010828,-0.07094152000000001,-0.0009415199999999999,-0.07,0.0,5.27397e-07,0.07916675999999999,0.06246303718469785,-0.008478482815302148,3.0,9.52035e-07,4.6385999999999996e-08,1.7621000000000003e-08,1.9000000000000002e-10,0.379876
2021-08-01,08,2021,FASTPRIS,515,S283200,wip,Køge Apotek & Varemodtagelse TE04,207501,10798590,2630,Lykkebækvej 1 4600 Køge,4600,9102,2022-03-01,7.732222,7.732222,7.732222,-6.746995,-6.746995,-6.746995,0.985227,0.985227,0.985227,8.848183,-10.049204,-1.201021,0.0,-0.0037461,0.0,-0.0037461,0.0,,-0.0037461,0.0032983897666359085,-0.00044771023336409165,0.0,9.4763e-07,4.6788e-08,1.1079999999999999e-08,5.22e-10,0.236823
2021-09-01,09,2021,FASTPRIS,515,S283200,wip,Køge Apotek & Varemodtagelse TE04,207501,10798590,2630,Lykkebækvej 1 4600 Køge,4600,9102,2022-03-01,7.732222,7.732222,7.732222,-6.746995,-6.746995,-6.746995,0.985227,0.985227,0.985227,8.848183,-10.049204,-1.201021,0.47982892,-0.40460132,-0.09077301,-0.11829511999999999,-0.19553319,1.5678e-07,0.0752276,0.3562459233483838,-0.04835539665161622,328.5,9.323909999999999e-07,5.9204e-08,2.0349e-08,2.6220000000000003e-09,0.343718
2021-10-01,10,2021,FASTPRIS,515,S283200,wip,Køge Apotek & Varemodtagelse TE04,207501,10798590,2630,Lykkebækvej 1 4600 Køge,4600,9102,2022-03-01,7.732222,7.732222,7.732222,-6.746995,-6.726995,-6.726995,0.985227,1.005227,1.005227,8.848183,-10.049204,-1.201021,0.41155595,-0.32513767,-0.18099832000000002,-0.19005954,0.04592019,2.09979e-07,0.08641828,0.286279267364951,-0.038858402635048986,646.0,9.274670000000001e-07,5.6078e-08,1.8803e-08,3.0200000000000004e-10,0.335302
2021-11-01,11,2021,FASTPRIS,515,S283200,wip,Køge Apotek & Varemodtagelse TE04,207501,10798590,2630,Lykkebækvej 1 4600 Køge,4600,9102,2022-03-01,7.732222,7.732222,7.732222,-6.746995,-6.726995,-6.726995,0.985227,1.005227,1.005227,8.848183,-10.049204,-1.201021,1.0436343000000001,-0.57366765,-0.20166554,-0.26577879,-0.10622332000000001,4.5031700000000005e-07,0.46996665000000004,0.5051065124289448,-0.06856113757105524,694.5,9.089709999999999e-07,7.7696e-08,2.0645e-08,4.255e-09,0.265715
2021-12-01,12,2021,FASTPRIS,515,S283200,wip,Køge Apotek & Varemodtagelse TE04,207501,10798590,2630,Lykkebækvej 1 4600 Køge,4600,9102,2022-03-01,7.732222,7.732222,7.732222,-6.746995,-6.726995,-6.726995,0.985227,1.005227,1.005227,8.848183,-10.049204,-1.201021,0.31277645000000004,-0.22836436,-0.13037898,-0.3538217,0.25583632,2.69879e-07,0.08441209,0.20107169271732162,-0.02729266728267837,489.0,8.793330000000001e-07,1.03895e-07,2.3958e-08,5.1120000000000005e-09,0.230601
2022-01-01,01,2022,FASTPRIS,515,S283200,wip,Køge Apotek & Varemodtagelse TE04,207501,10798590,2630,Lykkebækvej 1 4600 Køge,4600,9102,2022-03-01,15.464444,15.52,15.52,-13.49399,-13.538624,-14.510026,1.970454,1.981376,1.009974,8.848183,-10.049204,-1.201021,1.2177904,-0.5787305899999999,-0.08358705999999999,-0.22514353,-0.27,5.24769e-07,0.63905981,0.5095643617883029,-0.06916622821169709,431.5,8.60753e-07,1.2030200000000001e-07,2.2337e-08,4.2490000000000005e-09,0.185681
2022-02-01,02,2022,FASTPRIS,515,S283200,wip,Køge Apotek & Varemodtagelse TE04,207501,10798590,2630,Lykkebækvej 1 4600 Køge,4600,9102,2022-03-01,7.732222,7.76,7.808,-6.746995,-7.750714,-7.815864,0.985227,0.009286,-0.007864,8.848183,-10.049204,-1.201021,1.87457415,-2.02870552,-0.40525974,-1.89344578,0.27,-8.2222e-08,-0.15413137,1.7862474377848374,-0.24245808221516268,1479.0,9.30389e-07,6.188e-08,9.627e-09,4.9e-10,0.155578
2022-03-01,03,2022,FASTPRIS,515,S283200,wip,Køge Apotek & Varemodtagelse TE04,207501,10798590,2630,Lykkebækvej 1 4600 Køge,4600,9102,2022-03-01,15.464444,15.616,15.616,-13.49399,-16.503761,-17.375794,1.970454,-0.887761,-1.759794,8.848183,-10.049204,-1.201021,0.7400233,-1.6285465,-0.69502734,-0.8638981600000001,-0.069621,-1.200669e-06,-0.8885232,1.43391289877225,-0.19463360122775009,2324.0,9.3696e-07,4.8008e-08,7.843e-09,2.277e-09,0.163372
2022-04-01,04,2022,FASTPRIS,515,S283200,wip,Køge Apotek & Varemodtagelse TE04,207501,10798590,2630,Lykkebækvej 1 4600 Køge,4600,9102,2022-03-01,15.464444,15.616,15.616,-13.49399,-16.503761,-17.375794,1.970454,-0.887761,-1.759794,8.848183,-10.049204,-1.201021,0.6863603,-1.2448542,-0.42600686,-0.88846834,0.069621,-8.137029999999999e-07,-0.5584939,1.09607708129354,-0.14877711870645996,1332.0,9.24349e-07,5.2373999999999996e-08,9.674999999999999e-09,5.847e-09,0.184727
2022-05-01,05,2022,FASTPRIS,515,S283200,wip,Køge Apotek & Varemodtagelse TE04,207501,10798590,2630,Lykkebækvej 1 4600 Køge,4600,9102,2022-03-01,15.464444,15.616,15.852,-13.49399,-18.366187,-18.602187,1.970454,-2.750187,-2.750187,8.848183,-10.049204,-1.201021,0.69929188,-0.29397533000000003,-0.26342321999999996,-0.03055211,0.0,5.796090000000001e-07,0.40531655,0.258841253601189,-0.03513407639881099,955.0,9.09301e-07,5.9565e-08,9.964e-09,4.272e-09,0.16729
2022-06-01,06,2022,FASTPRIS,515,S283200,wip,Køge Apotek & Varemodtagelse TE04,207501,10798590,2630,Lykkebækvej 1 4600 Køge,4600,9102,2022-03-01,15.464444,15.616,15.852,-13.49399,-18.366187,-18.602187,1.970454,-2.750187,-2.750187,8.848183,-10.049204,-1.201021,0.06310649,-0.42307067,-0.14398932,-0.27908134999999995,0.0,-5.704074999999999e-06,-0.35996417999999997,0.37250793318165487,-0.05056273681834511,555.0,9.5175e-07,3.9315000000000005e-08,1.6709e-08,1.692e-09,0.425
2022-07-01,07,2022,FASTPRIS,515,S283200,wip,Køge Apotek & Varemodtagelse TE04,207501,10798590,2630,Lykkebækvej 1 4600 Køge,4600,9102,2022-03-01,15.464444,15.616,15.852,-13.49399,-18.366187,-18.602187,1.970454,-2.750187,-2.750187,8.848183,-10.049204,-1.201021,0.0,-0.6769415400000001,-0.10517707000000001,-0.19103689999999998,-0.38072757,,-0.6769415400000001,0.5960377587749265,-0.08090378122507343,369.5,9.60262e-07,3.9582e-08,0.0,0.0,0.0
2022-08-01,08,2022,FASTPRIS,515,S283200,wip,Køge Apotek & Varemodtagelse TE04,207501,10798590,2630,Lykkebækvej 1 4600 Køge,4600,9102,2022-03-01,7.732222,8.044,8.044,-6.746995,-9.469909,-9.988065,0.985227,-1.425909,-1.944065,8.848183,-10.049204,-1.201021,0.058378,-0.21637778,-0.10754969,-0.48955565999999995,0.38072757,-2.706495e-06,-0.15799978,0.1905176731212183,-0.025860106878781687,257.0,9.61627e-07,3.0379e-08,0.0,4.4000000000000005e-09,0.0
2022-09-01,09,2022,FASTPRIS,515,S283200,wip,Køge Apotek & Varemodtagelse TE04,207501,10798590,2630,Lykkebækvej 1 4600 Køge,4600,9102,2022-03-01,7.732222,8.044,8.044,-6.746995,-9.469909,-9.988065,0.985227,-1.425909,-1.944065,8.848183,-10.049204,-1.201021,0.0,-0.36839618,-0.00212056,-0.36627561999999997,0.0,,-0.36839618,0.32436779321955106,-0.04402838678044898,5.0,9.241430000000001e-07,5.2236e-08,0.0,1.1582e-08,0.0
2022-10-01,10,2022,FASTPRIS,515,S283200,wip,Køge Apotek & Varemodtagelse TE04,207501,10798590,2630,Lykkebækvej 1 4600 Køge,4600,9102,2022-03-01,7.732222,7.987964,8.059805,-6.746995,-9.469909,-9.768466,0.985227,-1.481945,-1.708661,8.848183,-10.049204,-1.201021,0.06094958,0.06512384,-0.00351129,0.06863513,0.0,2.068487e-06,0.12607342,-0.057340649587580214,0.007783190412419788,11.0,9.32252e-07,4.6968999999999995e-08,9.501e-09,8.188e-09,0.202295
2022-11-01,11,2022,FASTPRIS,515,S283200,wip,Køge Apotek & Varemodtagelse TE04,207501,10798590,2630,Lykkebækvej 1 4600 Køge,4600,9102,2022-03-01,15.464444,16.810928,17.638366,-13.49399,-18.939818,-20.031433,1.970454,-2.12889,-2.393067,8.848183,-10.049204,-1.201021,0.835,-0.0651397,-0.042559089999999994,-0.017983060000000002,-0.004597550000000001,9.21988e-07,0.7698603,0.057354614100459965,-0.007785085899540034,176.25,9.04458e-07,5.4641e-08,1.8667e-08,1.2030000000000001e-08,0.341626
2022-12-01,12,2022,FASTPRIS,515,S283200,wip,Køge Apotek & Varemodtagelse TE04,207501,10798590,2630,Lykkebækvej 1 4600 Køge,4600,9102,2022-03-01,15.464444,16.810928,17.638366,-13.49399,-18.939818,-20.031433,1.970454,-2.12889,-2.393067,8.848183,-10.049204,-1.201021,0.0,-0.7523231800000001,-0.00327665,-0.7536440799999999,0.004597550000000001,,-0.7523231800000001,0.6624102608352646,-0.08991291916473546,13.0,9.03212e-07,6.6842e-08,1.8058000000000002e-08,6.745e-09,0.270167
2023-01-01,01,2023,FASTPRIS,515,S283200,wip,Køge Apotek & Varemodtagelse TE04,207501,10798590,2630,Lykkebækvej 1 4600 Køge,4600,9102,2022-03-01,7.732222,8.822964,8.819183,-6.746995,-9.469909,-10.018839,0.985227,-0.646945,-1.199656,8.848183,-10.049204,-1.201021,0.0,-0.0099146,-0.0044798400000000006,-0.00543476,0.0,,-0.0099146,0.008729669571097508,-0.0011849304289024915,16.0,9.5299e-07,3.6585e-08,0.0,5.989999999999999e-09,0.0
2023-02-01,02,2023,FASTPRIS,515,S283200,wip,Køge Apotek & Varemodtagelse TE04,207501,10798590,2630,Lykkebækvej 1 4600 Køge,4600,9102,2022-03-01,7.732222,8.822964,8.819183,-6.746995,-9.469909,-10.018839,0.985227,-0.646945,-1.199656,8.848183,-10.049204,-1.201021,0.0,-0.03141496,-0.00195991,-0.02945505,0.0,,-0.03141496,0.027660442215444433,-0.0037545177845555657,6.0,8.99547e-07,7.815999999999999e-08,2.3009e-08,1.4078e-08,0.294389
2023-03-01,03,2023,FASTPRIS,515,S283200,wip,Køge Apotek & Varemodtagelse TE04,207501,10798590,2630,Lykkebækvej 1 4600 Køge,4600,9102,2022-03-01,7.732222,8.822964,8.819183,-6.746995,-9.469909,-10.018839,0.985227,-0.646945,-1.199656,8.848183,-10.049204,-1.201021,0.0,-0.020631880000000002,-0.01293688,0.0,-0.007695,,-0.020631880000000002,0.01816608789366543,-0.0024657921063345706,33.0,9.1957e-07,5.5243e-08,1.2403e-08,1.7478e-08,0.224521
2023-04-01,04,2023,FASTPRIS,515,S283200,wip,Køge Apotek & Varemodtagelse TE04,207501,10798590,2630,Lykkebækvej 1 4600 Køge,4600,9102,2022-03-01,7.732222,8.822964,8.819183,-6.746995,-9.469909,-10.018839,0.985227,-0.646945,-1.199656,8.848183,-10.049204,-1.201021,0.0,-0.00245248,-0.00146025,-0.008687229999999999,0.007695,,-0.00245248,0.002159375066036473,-0.0002931049339635267,4.5,9.17211e-07,3.4559e-08,1.0859e-08,2.8426e-08,0.314225
2023-05-01,05,2023,FASTPRIS,515,S283200,wip,Køge Apotek & Varemodtagelse TE04,207501,10798590,2630,Lykkebækvej 1 4600 Køge,4600,9102,2022-03-01,15.464444,17.655486,17.647924,-13.49399,-18.939818,-20.030516,1.970454,-1.284332,-2.382592,8.848183,-10.049204,-1.201021,0.159558,-0.03871528,-0.009570889999999999,0.010444440000000001,-0.03958883,7.57359e-07,0.12084272,0.034088274035515294,-0.004627005964484704,24.5,9.51569e-07,3.3264e-08,8.513e-09,3.077e-09,0.255924
2023-06-01,06,2023,FASTPRIS,515,S283200,wip,Køge Apotek & Varemodtagelse TE04,207501,10798590,2630,Lykkebækvej 1 4600 Køge,4600,9102,2022-03-01,7.732222,8.832522,8.828741,-6.746995,-9.469909,-10.034296,0.985227,-0.637387,-1.205555,8.848183,-10.049204,-1.201021,0.0,-0.08289569000000001,-0.03376491,-0.08871961,0.03958883,,-0.08289569000000001,0.07298852021948764,-0.009907169780512374,95.0,9.49639e-07,3.9329e-08,9.343000000000001e-09,2.1380000000000003e-09,0.237573
2023-07-01,07,2023,FASTPRIS,515,S283200,wip,Køge Apotek & Varemodtagelse TE04,207501,10798590,2630,Lykkebækvej 1 4600 Køge,4600,9102,2022-03-01,7.732222,8.832522,8.828741,-6.746995,-9.469909,-10.034296,0.985227,-0.637387,-1.205555,8.848183,-10.049204,-1.201021,0.0,-0.04870369,-0.03909574,-0.00792552,-0.0016824300000000002,,-0.04870369,0.04288293230116858,-0.005820757698831418,103.0,9.26174e-07,7.1793e-08,3.9014e-08,1.88e-10,0.543428
